# Energy(eV) COHP
-3.606948898581432417e-01 -8.914395602293367178e-04
-3.106948898581425311e-01 -5.631848993418913166e-04
-2.606948898581418206e-01 -3.958014114470326272e-04
-2.106948898581411100e-01 -3.712442928261614427e-04
-1.606948898581403995e-01 -4.843993240681793502e-04
-1.106948898581396890e-01 -7.441866473490995433e-04
-6.069488985813897841e-02 -1.168314080577145158e-03
-1.069488985813826787e-02 -1.773335723976646877e-03
3.930511014186244267e-02 -2.563018777233211191e-03
8.930511014186315322e-02 -3.518980506998164049e-03
1.393051101418638638e-01 -4.597348664757192234e-03
1.893051101418645743e-01 -5.733220462801936340e-03
2.393051101418652848e-01 -6.851387184912726205e-03
2.893051101418659954e-01 -7.878840749284118927e-03
3.393051101418667059e-01 -8.753984586546602331e-03
3.893051101418674165e-01 -9.429959780281230164e-03
4.393051101418681270e-01 -9.873584489294449928e-03
4.893051101418688376e-01 -1.006416901150862866e-02
5.393051101418695481e-01 -9.995724714027424962e-03
5.893051101418702586e-01 -9.682262826422880289e-03
6.393051101418709692e-01 -9.161910914364159580e-03
6.893051101418716797e-01 -8.494681865433289722e-03
7.393051101418723903e-01 -7.751865584132046696e-03
7.893051101418731008e-01 -7.000090783708116243e-03
8.393051101418738114e-01 -6.286628412893241133e-03
8.893051101418745219e-01 -5.632201750764961358e-03
9.393051101418752324e-01 -5.033862248565360194e-03
9.893051101418759430e-01 -4.475877199006899135e-03
1.039305110141876654e+00 -3.943629504650481704e-03
1.089305110141877364e+00 -3.435286380662550595e-03
1.139305110141878075e+00 -2.967756181997936466e-03
1.189305110141878785e+00 -2.575782226492801495e-03
1.239305110141879496e+00 -2.304873016023301861e-03
1.289305110141880206e+00 -2.199934745665776698e-03
1.339305110141880917e+00 -2.292272704124207004e-03
1.389305110141881627e+00 -2.588284930954628648e-03
1.439305110141882338e+00 -3.063419719493153375e-03
1.489305110141883048e+00 -3.664177987822974693e-03
1.539305110141883759e+00 -4.318696370553935966e-03
1.589305110141884469e+00 -4.953205846165211271e-03
1.639305110141885180e+00 -5.508915120029002875e-03
1.689305110141885891e+00 -5.953403029243549763e-03
1.739305110141886601e+00 -6.283150523521789654e-03
1.789305110141887312e+00 -6.518142173505407297e-03
1.839305110141888022e+00 -6.692783079437467780e-03
1.889305110141888733e+00 -6.847429516342273120e-03
1.939305110141889443e+00 -7.021761579642593967e-03
1.989305110141890154e+00 -7.247810931352779117e-03
2.039305110141890864e+00 -7.540043990163541182e-03
2.089305110141891575e+00 -7.883520578745006543e-03
2.139305110141892285e+00 -8.226236009834292720e-03
2.189305110141892996e+00 -8.483815522334389736e-03
2.239305110141893707e+00 -8.560856838636910285e-03
2.289305110141894417e+00 -8.384696511518711579e-03
2.339305110141895128e+00 -7.939181834012079900e-03
2.389305110141895838e+00 -7.283453979292670022e-03
2.439305110141896549e+00 -6.545735063396645147e-03
2.489305110141897259e+00 -5.892068901220444931e-03
2.539305110141897970e+00 -5.479757152433041047e-03
2.589305110141898680e+00 -5.410565284162636990e-03
2.639305110141899391e+00 -5.698330504735066825e-03
2.689305110141900101e+00 -6.260730203571537172e-03
2.739305110141900812e+00 -6.937889174897302405e-03
2.789305110141901523e+00 -7.533012855143693225e-03
2.839305110141902233e+00 -7.863767093061966792e-03
2.889305110141902944e+00 -7.809397646147978912e-03
2.939305110141903654e+00 -7.339410463919344985e-03
2.989305110141904365e+00 -6.515622980586287943e-03
3.039305110141905075e+00 -5.468710703416814270e-03
3.089305110141905786e+00 -4.359079151278109042e-03
3.139305110141906496e+00 -3.336066824128978113e-03
3.189305110141907207e+00 -2.507620379170895971e-03
3.239305110141907917e+00 -1.926419487944869367e-03
3.289305110141908628e+00 -1.591624258137324700e-03
3.339305110141909338e+00 -1.461138276757557256e-03
3.389305110141910049e+00 -1.468500822476887131e-03
3.439305110141910760e+00 -1.540065967877416635e-03
3.489305110141911470e+00 -1.610053360634365214e-03
3.539305110141912181e+00 -1.632145611711631646e-03
3.589305110141912891e+00 -1.586599474025840667e-03
3.639305110141913602e+00 -1.482088769160757333e-03
3.689305110141914312e+00 -1.352241510302795366e-03
3.739305110141915023e+00 -1.247883980937694549e-03
3.789305110141915733e+00 -1.226716968998709705e-03
3.839305110141916444e+00 -1.342114353488411222e-03
3.889305110141917154e+00 -1.632223037841974917e-03
3.939305110141917865e+00 -2.110294973715338366e-03
3.989305110141918576e+00 -2.757694680069854801e-03
4.039305110141919286e+00 -3.521954369432040832e-03
4.089305110141919997e+00 -4.322476320931679244e-03
4.139305110141920707e+00 -5.064929876138974871e-03
